,Nav_GPS1_UTC,Nav_GPS1_Latitude,Nav_GPS1_Longitude
8314,2023-02-06 18:49:14,5.13,98.631
8315,2023-02-06 18:50:14,5.128,98.633
8316,2023-02-06 18:51:15,5.125,98.636
8317,2023-02-06 18:52:15,5.123,98.639
8318,2023-02-06 18:53:15,5.121,98.641
8319,2023-02-06 18:54:15,5.119,98.644
8320,2023-02-06 18:55:14,5.116,98.647
8321,2023-02-06 18:56:15,5.114,98.649
8322,2023-02-06 18:57:15,5.112,98.652
8323,2023-02-06 18:58:14,5.11,98.655
8324,2023-02-06 18:59:15,5.107,98.657
8325,2023-02-06 19:00:15,5.105,98.66
8326,2023-02-06 19:01:14,5.103,98.663
8327,2023-02-06 19:02:15,5.101,98.665
8328,2023-02-06 19:03:15,5.098,98.668
8329,2023-02-06 19:04:14,5.096,98.671
8330,2023-02-06 19:05:15,5.094,98.674
8331,2023-02-06 19:06:14,5.092,98.676
8332,2023-02-06 19:07:14,5.089,98.679
8333,2023-02-06 19:08:15,5.087,98.682
8334,2023-02-06 19:09:15,5.085,98.684
8335,2023-02-06 19:10:15,5.083,98.687
8336,2023-02-06 19:11:14,5.08,98.69
8337,2023-02-06 19:12:14,5.078,98.692
8338,2023-02-06 19:13:15,5.076,98.695
8339,2023-02-06 19:14:15,5.073,98.698
8340,2023-02-06 19:15:14,5.071,98.701
8341,2023-02-06 19:16:14,5.069,98.703
8342,2023-02-06 19:17:15,5.067,98.706
8343,2023-02-06 19:18:15,5.064,98.709
8344,2023-02-06 19:19:15,5.062,98.711
8345,2023-02-06 19:20:15,5.06,98.714
8346,2023-02-06 19:21:14,5.058,98.717
8347,2023-02-06 19:22:15,5.055,98.72
8348,2023-02-06 19:23:15,5.053,98.722
8349,2023-02-06 19:24:14,5.051,98.725
8350,2023-02-06 19:25:14,5.049,98.728
8351,2023-02-06 19:26:14,5.046,98.73
8352,2023-02-06 19:27:15,5.044,98.733
8353,2023-02-06 19:28:15,5.042,98.736
8354,2023-02-06 19:29:14,5.04,98.739
8355,2023-02-06 19:30:14,5.037,98.741
8356,2023-02-06 19:31:15,5.035,98.744
8357,2023-02-06 19:32:15,5.033,98.747
8358,2023-02-06 19:33:14,5.031,98.75
8359,2023-02-06 19:34:15,5.028,98.752
8360,2023-02-06 19:35:15,5.026,98.755
8361,2023-02-06 19:36:14,5.024,98.758
8362,2023-02-06 19:37:15,5.022,98.76
8363,2023-02-06 19:38:15,5.02,98.763
8364,2023-02-06 19:39:14,5.017,98.766
8365,2023-02-06 19:40:14,5.015,98.769
8366,2023-02-06 19:41:14,5.013,98.771
8367,2023-02-06 19:42:15,5.011,98.774
8368,2023-02-06 19:43:15,5.008,98.777
8369,2023-02-06 19:44:14,5.006,98.779
8370,2023-02-06 19:45:15,5.004,98.782
8371,2023-02-06 19:46:15,5.002,98.785
8372,2023-02-06 19:47:14,5,98.787
8373,2023-02-06 19:48:14,4.998,98.79
8374,2023-02-06 19:49:15,4.995,98.793
8375,2023-02-06 19:50:15,4.993,98.795
8376,2023-02-06 19:51:15,4.991,98.798
8377,2023-02-06 19:52:15,4.989,98.801
8378,2023-02-06 19:53:14,4.987,98.803
8379,2023-02-06 19:54:15,4.984,98.806
8380,2023-02-06 19:55:15,4.982,98.809
8381,2023-02-06 19:56:14,4.98,98.811
8382,2023-02-06 19:57:14,4.978,98.814
8383,2023-02-06 19:58:15,4.976,98.817
8384,2023-02-06 19:59:15,4.973,98.819
8385,2023-02-06 20:00:15,4.971,98.822
8386,2023-02-06 20:01:15,4.969,98.825
8387,2023-02-06 20:02:14,4.967,98.827
8388,2023-02-06 20:03:15,4.965,98.83
8389,2023-02-06 20:04:15,4.962,98.833
8390,2023-02-06 20:05:14,4.96,98.835
8391,2023-02-06 20:06:14,4.958,98.838
8392,2023-02-06 20:07:15,4.956,98.841
8393,2023-02-06 20:08:15,4.954,98.843
8394,2023-02-06 20:09:15,4.951,98.846
8395,2023-02-06 20:10:15,4.949,98.849
8396,2023-02-06 20:11:15,4.947,98.851
8397,2023-02-06 20:12:15,4.945,98.854
8398,2023-02-06 20:13:15,4.943,98.857
8399,2023-02-06 20:14:14,4.94,98.86
8400,2023-02-06 20:15:14,4.938,98.862
8401,2023-02-06 20:16:15,4.936,98.865
8402,2023-02-06 20:17:15,4.934,98.868
8403,2023-02-06 20:18:15,4.931,98.87
8404,2023-02-06 20:19:15,4.929,98.873
8405,2023-02-06 20:20:14,4.927,98.876
8406,2023-02-06 20:21:15,4.925,98.879
8407,2023-02-06 20:22:15,4.923,98.881
8408,2023-02-06 20:23:14,4.92,98.884
8409,2023-02-06 20:24:14,4.918,98.887
8410,2023-02-06 20:25:14,4.916,98.889
8411,2023-02-06 20:26:15,4.914,98.892
8412,2023-02-06 20:27:15,4.911,98.895
8413,2023-02-06 20:28:14,4.909,98.898
8414,2023-02-06 20:29:14,4.907,98.9
8415,2023-02-06 20:30:15,4.905,98.903
8416,2023-02-06 20:31:14,4.903,98.906
8417,2023-02-06 20:32:14,4.9,98.909
8418,2023-02-06 20:33:15,4.898,98.911
8419,2023-02-06 20:34:14,4.896,98.914
8420,2023-02-06 20:35:15,4.894,98.917
8421,2023-02-06 20:36:15,4.891,98.919
8422,2023-02-06 20:37:15,4.889,98.922
8423,2023-02-06 20:38:14,4.886,98.924
8424,2023-02-06 20:39:15,4.883,98.927
8425,2023-02-06 20:40:15,4.881,98.929
8426,2023-02-06 20:41:14,4.878,98.932
8427,2023-02-06 20:42:14,4.876,98.934
8428,2023-02-06 20:43:15,4.874,98.937
8429,2023-02-06 20:44:15,4.871,98.939
8430,2023-02-06 20:45:15,4.869,98.942
8431,2023-02-06 20:46:15,4.866,98.944
8432,2023-02-06 20:47:14,4.864,98.947
8433,2023-02-06 20:48:15,4.861,98.949
8434,2023-02-06 20:49:15,4.859,98.952
8435,2023-02-06 20:50:14,4.856,98.954
8436,2023-02-06 20:51:15,4.853,98.956
8437,2023-02-06 20:52:15,4.851,98.959
8438,2023-02-06 20:53:15,4.848,98.961
8439,2023-02-06 20:54:15,4.845,98.963
8440,2023-02-06 20:55:15,4.843,98.965
8441,2023-02-06 20:56:14,4.84,98.968
8442,2023-02-06 20:57:14,4.838,98.97
8443,2023-02-06 20:58:15,4.835,98.972
8444,2023-02-06 20:59:14,4.832,98.975
8445,2023-02-06 21:00:14,4.83,98.977
8446,2023-02-06 21:01:15,4.827,98.979
8447,2023-02-06 21:02:14,4.824,98.981
8448,2023-02-06 21:03:15,4.822,98.984
8449,2023-02-06 21:04:15,4.819,98.986
8450,2023-02-06 21:05:14,4.817,98.988
8451,2023-02-06 21:06:14,4.814,98.991
8452,2023-02-06 21:07:15,4.812,98.993
8453,2023-02-06 21:08:14,4.809,98.995
8454,2023-02-06 21:09:15,4.806,98.997
8455,2023-02-06 21:10:15,4.804,99
8456,2023-02-06 21:11:14,4.801,99.002
8457,2023-02-06 21:12:15,4.799,99.004
8458,2023-02-06 21:13:15,4.796,99.006
8459,2023-02-06 21:14:14,4.794,99.008
8460,2023-02-06 21:15:14,4.791,99.011
8461,2023-02-06 21:16:15,4.789,99.013
8462,2023-02-06 21:17:14,4.786,99.015
8463,2023-02-06 21:18:15,4.784,99.017
8464,2023-02-06 21:19:15,4.781,99.02
8465,2023-02-06 21:20:14,4.778,99.022
8466,2023-02-06 21:21:15,4.776,99.024
8467,2023-02-06 21:22:15,4.773,99.026
8468,2023-02-06 21:23:14,4.771,99.029
8469,2023-02-06 21:24:14,4.768,99.031
8470,2023-02-06 21:25:14,4.766,99.033
8471,2023-02-06 21:26:15,4.763,99.035
8472,2023-02-06 21:27:15,4.761,99.038
8473,2023-02-06 21:28:14,4.758,99.04
8474,2023-02-06 21:29:14,4.756,99.042
8475,2023-02-06 21:30:15,4.753,99.044
8476,2023-02-06 21:31:14,4.751,99.046
8477,2023-02-06 21:32:14,4.748,99.049
8478,2023-02-06 21:33:15,4.746,99.051
8479,2023-02-06 21:34:14,4.743,99.053
8480,2023-02-06 21:35:15,4.741,99.055
8481,2023-02-06 21:36:15,4.738,99.058
8482,2023-02-06 21:37:14,4.736,99.06
8483,2023-02-06 21:38:15,4.733,99.062
8484,2023-02-06 21:39:15,4.731,99.064
8485,2023-02-06 21:40:14,4.728,99.066
8486,2023-02-06 21:41:14,4.726,99.069
8487,2023-02-06 21:42:15,4.724,99.071
8488,2023-02-06 21:43:15,4.721,99.074
8489,2023-02-06 21:44:15,4.719,99.076
8490,2023-02-06 21:45:14,4.717,99.079
8491,2023-02-06 21:46:15,4.714,99.081
8492,2023-02-06 21:47:15,4.712,99.084
8493,2023-02-06 21:48:14,4.709,99.086
8494,2023-02-06 21:49:14,4.707,99.088
8495,2023-02-06 21:50:14,4.704,99.091
8496,2023-02-06 21:51:15,4.702,99.093
8497,2023-02-06 21:52:15,4.7,99.096
8498,2023-02-06 21:53:15,4.697,99.098
8499,2023-02-06 21:54:15,4.695,99.101
8500,2023-02-06 21:55:14,4.693,99.103
8501,2023-02-06 21:56:15,4.69,99.105
8502,2023-02-06 21:57:15,4.688,99.108
8503,2023-02-06 21:58:14,4.685,99.11
8504,2023-02-06 21:59:14,4.683,99.112
8505,2023-02-06 22:00:15,4.68,99.115
8506,2023-02-06 22:01:15,4.678,99.117
8507,2023-02-06 22:02:15,4.675,99.119
8508,2023-02-06 22:03:15,4.673,99.122
8509,2023-02-06 22:04:14,4.671,99.124
8510,2023-02-06 22:05:15,4.668,99.126
8511,2023-02-06 22:06:15,4.666,99.128
8512,2023-02-06 22:07:14,4.663,99.131
8513,2023-02-06 22:08:14,4.661,99.133
8514,2023-02-06 22:09:15,4.658,99.135
8515,2023-02-06 22:10:15,4.656,99.138
8516,2023-02-06 22:11:15,4.654,99.14
8517,2023-02-06 22:12:15,4.651,99.142
8518,2023-02-06 22:13:14,4.649,99.144
8519,2023-02-06 22:14:14,4.646,99.147
8520,2023-02-06 22:15:15,4.644,99.149
8521,2023-02-06 22:16:14,4.642,99.151
8522,2023-02-06 22:17:15,4.639,99.153
8523,2023-02-06 22:18:15,4.636,99.155
8524,2023-02-06 22:19:14,4.634,99.157
8525,2023-02-06 22:20:15,4.631,99.16
8526,2023-02-06 22:21:15,4.629,99.162
8527,2023-02-06 22:22:14,4.626,99.164
8528,2023-02-06 22:23:14,4.624,99.166
8529,2023-02-06 22:24:15,4.621,99.169
8530,2023-02-06 22:25:14,4.618,99.171
8531,2023-02-06 22:26:15,4.616,99.173
8532,2023-02-06 22:27:15,4.613,99.175
8533,2023-02-06 22:28:14,4.611,99.178
8534,2023-02-06 22:29:15,4.608,99.18
8535,2023-02-06 22:30:15,4.606,99.182
8536,2023-02-06 22:31:14,4.603,99.185
8537,2023-02-06 22:32:14,4.6,99.187
8538,2023-02-06 22:33:15,4.598,99.19
8539,2023-02-06 22:34:15,4.595,99.192
8540,2023-02-06 22:35:15,4.593,99.195
8541,2023-02-06 22:36:15,4.59,99.197
8542,2023-02-06 22:37:14,4.587,99.2
8543,2023-02-06 22:38:15,4.585,99.202
8544,2023-02-06 22:39:15,4.582,99.204
8545,2023-02-06 22:40:14,4.58,99.207
8546,2023-02-06 22:41:15,4.577,99.209
8547,2023-02-06 22:42:15,4.574,99.211
8548,2023-02-06 22:43:15,4.571,99.213
8549,2023-02-06 22:44:15,4.568,99.215
8550,2023-02-06 22:45:15,4.566,99.217
8551,2023-02-06 22:46:14,4.563,99.219
8552,2023-02-06 22:47:14,4.56,99.221
8553,2023-02-06 22:48:15,4.557,99.224
8554,2023-02-06 22:49:14,4.554,99.226
8555,2023-02-06 22:50:15,4.552,99.228
8556,2023-02-06 22:51:14,4.549,99.23
8557,2023-02-06 22:52:15,4.546,99.232
8558,2023-02-06 22:53:15,4.543,99.235
8559,2023-02-06 22:54:14,4.541,99.237
8560,2023-02-06 22:55:14,4.538,99.239
8561,2023-02-06 22:56:14,4.535,99.242
8562,2023-02-06 22:57:15,4.532,99.244
8563,2023-02-06 22:58:15,4.53,99.246
8564,2023-02-06 22:59:15,4.527,99.249
8565,2023-02-06 23:00:14,4.524,99.251
8566,2023-02-06 23:01:14,4.522,99.253
8567,2023-02-06 23:02:15,4.519,99.256
8568,2023-02-06 23:03:14,4.517,99.259
8569,2023-02-06 23:04:14,4.515,99.262
8570,2023-02-06 23:05:15,4.513,99.265
8571,2023-02-06 23:06:15,4.511,99.268
8572,2023-02-06 23:07:15,4.509,99.271
8573,2023-02-06 23:08:15,4.507,99.274
8574,2023-02-06 23:09:14,4.505,99.277
8575,2023-02-06 23:10:14,4.504,99.28
8576,2023-02-06 23:11:15,4.502,99.284
8577,2023-02-06 23:12:14,4.501,99.287
8578,2023-02-06 23:13:15,4.5,99.29
8579,2023-02-06 23:14:15,4.498,99.294
8580,2023-02-06 23:15:14,4.497,99.297
8581,2023-02-06 23:16:15,4.496,99.3
8582,2023-02-06 23:17:15,4.494,99.304
8583,2023-02-06 23:18:14,4.493,99.307
8584,2023-02-06 23:19:14,4.492,99.31
8585,2023-02-06 23:20:14,4.491,99.314
8586,2023-02-06 23:21:15,4.49,99.317
8587,2023-02-06 23:22:15,4.488,99.32
8588,2023-02-06 23:23:15,4.487,99.324
8589,2023-02-06 23:24:15,4.486,99.327
8590,2023-02-06 23:25:14,4.484,99.33
8591,2023-02-06 23:26:14,4.483,99.333
8592,2023-02-06 23:27:15,4.481,99.337
8593,2023-02-06 23:28:14,4.48,99.34
8594,2023-02-06 23:29:14,4.478,99.343
8595,2023-02-06 23:30:15,4.477,99.346
8596,2023-02-06 23:31:14,4.475,99.349
8597,2023-02-06 23:32:15,4.473,99.352
8598,2023-02-06 23:33:15,4.472,99.356
8599,2023-02-06 23:34:14,4.47,99.359
8600,2023-02-06 23:35:14,4.468,99.362
8601,2023-02-06 23:36:15,4.466,99.365
8602,2023-02-06 23:37:14,4.464,99.367
8603,2023-02-06 23:38:15,4.462,99.37
8604,2023-02-06 23:39:15,4.46,99.373
8605,2023-02-06 23:40:14,4.458,99.376
8606,2023-02-06 23:41:15,4.456,99.379
8607,2023-02-06 23:42:15,4.454,99.382
8608,2023-02-06 23:43:14,4.452,99.384
8609,2023-02-06 23:44:14,4.45,99.387
8610,2023-02-06 23:45:15,4.448,99.39
8611,2023-02-06 23:46:15,4.446,99.393
8612,2023-02-06 23:47:15,4.444,99.396
8613,2023-02-06 23:48:15,4.442,99.398
8614,2023-02-06 23:49:14,4.439,99.401
8615,2023-02-06 23:50:15,4.437,99.404
8616,2023-02-06 23:51:14,4.435,99.407
8617,2023-02-06 23:52:14,4.432,99.409
8618,2023-02-06 23:53:15,4.43,99.412
8619,2023-02-06 23:54:14,4.428,99.414
8620,2023-02-06 23:55:15,4.425,99.417
8621,2023-02-06 23:56:15,4.423,99.419
8622,2023-02-06 23:57:14,4.42,99.422
8623,2023-02-06 23:58:14,4.417,99.424
8624,2023-02-06 23:59:15,4.415,99.426
8625,2023-02-07 00:00:14,4.412,99.429
8626,2023-02-07 00:01:15,4.41,99.431
8627,2023-02-07 00:02:15,4.407,99.433
8628,2023-02-07 00:03:14,4.405,99.436
8629,2023-02-07 00:04:14,4.402,99.438
8630,2023-02-07 00:05:15,4.399,99.44
8631,2023-02-07 00:06:15,4.397,99.443
8632,2023-02-07 00:07:14,4.394,99.445
8633,2023-02-07 00:08:14,4.392,99.447
8634,2023-02-07 00:09:15,4.389,99.449
8635,2023-02-07 00:10:15,4.386,99.451
8636,2023-02-07 00:11:15,4.383,99.454
8637,2023-02-07 00:12:15,4.381,99.456
8638,2023-02-07 00:13:14,4.378,99.458
8639,2023-02-07 00:14:15,4.375,99.46
8640,2023-02-07 00:15:15,4.372,99.462
8641,2023-02-07 00:16:14,4.37,99.464
8642,2023-02-07 00:17:14,4.367,99.466
8643,2023-02-07 00:18:14,4.364,99.468
8644,2023-02-07 00:19:15,4.361,99.47
8645,2023-02-07 00:20:15,4.358,99.472
8646,2023-02-07 00:21:14,4.355,99.475
8647,2023-02-07 00:22:15,4.353,99.477
8648,2023-02-07 00:23:15,4.35,99.48
8649,2023-02-07 00:24:14,4.348,99.482
8650,2023-02-07 00:25:14,4.345,99.484
8651,2023-02-07 00:26:14,4.343,99.487
8652,2023-02-07 00:27:14,4.34,99.489
8653,2023-02-07 00:28:15,4.338,99.492
8654,2023-02-07 00:29:15,4.335,99.494
8655,2023-02-07 00:30:14,4.333,99.497
8656,2023-02-07 00:31:14,4.33,99.499
8657,2023-02-07 00:32:15,4.328,99.502
8658,2023-02-07 00:33:15,4.325,99.504
8659,2023-02-07 00:34:14,4.323,99.507
8660,2023-02-07 00:35:14,4.32,99.51
8661,2023-02-07 00:36:15,4.318,99.512
8662,2023-02-07 00:37:15,4.315,99.515
8663,2023-02-07 00:38:15,4.313,99.517
8664,2023-02-07 00:39:15,4.311,99.52
8665,2023-02-07 00:40:14,4.308,99.522
8666,2023-02-07 00:41:15,4.306,99.525
8667,2023-02-07 00:42:15,4.303,99.527
8668,2023-02-07 00:43:14,4.301,99.53
8669,2023-02-07 00:44:14,4.298,99.532
8670,2023-02-07 00:45:15,4.296,99.534
8671,2023-02-07 00:46:15,4.293,99.537
8672,2023-02-07 00:47:15,4.291,99.539
8673,2023-02-07 00:48:14,4.289,99.542
8674,2023-02-07 00:49:14,4.286,99.544
8675,2023-02-07 00:50:15,4.284,99.547
8676,2023-02-07 00:51:15,4.281,99.549
8677,2023-02-07 00:52:14,4.279,99.552
8678,2023-02-07 00:53:14,4.276,99.554
8679,2023-02-07 00:54:15,4.274,99.557
8680,2023-02-07 00:55:15,4.271,99.56
8681,2023-02-07 00:56:15,4.269,99.562
8682,2023-02-07 00:57:15,4.266,99.565
8683,2023-02-07 00:58:14,4.264,99.567
8684,2023-02-07 00:59:15,4.262,99.57
8685,2023-02-07 01:00:15,4.259,99.573
8686,2023-02-07 01:01:14,4.257,99.575
8687,2023-02-07 01:02:15,4.254,99.578
8688,2023-02-07 01:03:15,4.252,99.58
8689,2023-02-07 01:04:14,4.25,99.583
8690,2023-02-07 01:05:15,4.247,99.586
8691,2023-02-07 01:06:15,4.245,99.588
8692,2023-02-07 01:07:14,4.243,99.591
8693,2023-02-07 01:08:14,4.24,99.594
8694,2023-02-07 01:09:15,4.238,99.596
8695,2023-02-07 01:10:15,4.235,99.599
8696,2023-02-07 01:11:15,4.233,99.601
8697,2023-02-07 01:12:15,4.23,99.604
8698,2023-02-07 01:13:14,4.228,99.606
8699,2023-02-07 01:14:14,4.225,99.609
8700,2023-02-07 01:15:15,4.223,99.612
8701,2023-02-07 01:16:15,4.22,99.614
8702,2023-02-07 01:17:15,4.218,99.617
8703,2023-02-07 01:18:15,4.215,99.619
8704,2023-02-07 01:19:14,4.213,99.622
8705,2023-02-07 01:20:15,4.21,99.624
8706,2023-02-07 01:21:14,4.208,99.627
8707,2023-02-07 01:22:14,4.205,99.63
8708,2023-02-07 01:23:14,4.203,99.632
8709,2023-02-07 01:24:15,4.2,99.635
8710,2023-02-07 01:25:15,4.198,99.637
8711,2023-02-07 01:26:15,4.195,99.64
8712,2023-02-07 01:27:14,4.193,99.642
8713,2023-02-07 01:28:15,4.19,99.645
8714,2023-02-07 01:29:15,4.188,99.648
8715,2023-02-07 01:30:14,4.185,99.65
8716,2023-02-07 01:31:14,4.183,99.653
8717,2023-02-07 01:32:15,4.18,99.656
8718,2023-02-07 01:33:15,4.178,99.658
8719,2023-02-07 01:34:15,4.175,99.661
8720,2023-02-07 01:35:14,4.173,99.663
8721,2023-02-07 01:36:14,4.17,99.665
8722,2023-02-07 01:37:15,4.167,99.668
8723,2023-02-07 01:38:14,4.164,99.67
8724,2023-02-07 01:39:14,4.162,99.672
8725,2023-02-07 01:40:14,4.159,99.675
8726,2023-02-07 01:41:14,4.156,99.677
8727,2023-02-07 01:42:15,4.153,99.68
8728,2023-02-07 01:43:15,4.151,99.682
8729,2023-02-07 01:44:14,4.148,99.684
8730,2023-02-07 01:45:14,4.145,99.687
8731,2023-02-07 01:46:15,4.143,99.689
8732,2023-02-07 01:47:14,4.14,99.692
8733,2023-02-07 01:48:14,4.138,99.694
8734,2023-02-07 01:49:15,4.135,99.697
8735,2023-02-07 01:50:14,4.132,99.699
8736,2023-02-07 01:51:15,4.13,99.702
8737,2023-02-07 01:52:15,4.127,99.704
8738,2023-02-07 01:53:14,4.125,99.707
8739,2023-02-07 01:54:14,4.122,99.709
8740,2023-02-07 01:55:15,4.12,99.712
8741,2023-02-07 01:56:15,4.117,99.715
8742,2023-02-07 01:57:14,4.115,99.717
8743,2023-02-07 01:58:15,4.112,99.72
8744,2023-02-07 01:59:14,4.11,99.722
8745,2023-02-07 02:00:15,4.107,99.725
8746,2023-02-07 02:01:15,4.105,99.727
8747,2023-02-07 02:02:14,4.102,99.73
8748,2023-02-07 02:03:15,4.1,99.732
8749,2023-02-07 02:04:15,4.097,99.735
8750,2023-02-07 02:05:14,4.095,99.737
8751,2023-02-07 02:06:15,4.092,99.74
8752,2023-02-07 02:07:15,4.09,99.742
8753,2023-02-07 02:08:15,4.087,99.745
8754,2023-02-07 02:09:15,4.085,99.747
8755,2023-02-07 02:10:14,4.082,99.75
8756,2023-02-07 02:11:14,4.079,99.752
8757,2023-02-07 02:12:15,4.077,99.755
8758,2023-02-07 02:13:15,4.074,99.757
8759,2023-02-07 02:14:14,4.071,99.759
8760,2023-02-07 02:15:14,4.068,99.762
8761,2023-02-07 02:16:15,4.066,99.764
8762,2023-02-07 02:17:14,4.063,99.766
8763,2023-02-07 02:18:14,4.06,99.769
8764,2023-02-07 02:19:15,4.057,99.771
8765,2023-02-07 02:20:15,4.055,99.773
8766,2023-02-07 02:21:15,4.052,99.776
8767,2023-02-07 02:22:15,4.049,99.778
8768,2023-02-07 02:23:14,4.046,99.78
8769,2023-02-07 02:24:14,4.044,99.783
8770,2023-02-07 02:25:15,4.041,99.785
8771,2023-02-07 02:26:14,4.038,99.788
8772,2023-02-07 02:27:15,4.035,99.79
8773,2023-02-07 02:28:15,4.033,99.793
8774,2023-02-07 02:29:14,4.03,99.795
8775,2023-02-07 02:30:15,4.027,99.797
8776,2023-02-07 02:31:15,4.025,99.8
8777,2023-02-07 02:32:15,4.022,99.802
8778,2023-02-07 02:33:14,4.02,99.805
8779,2023-02-07 02:34:15,4.017,99.807
8780,2023-02-07 02:35:15,4.014,99.81
8781,2023-02-07 02:36:15,4.012,99.812
8782,2023-02-07 02:37:15,4.009,99.815
8783,2023-02-07 02:38:14,4.007,99.817
8784,2023-02-07 02:39:15,4.004,99.82
8785,2023-02-07 02:40:15,4.001,99.822
8786,2023-02-07 02:41:14,3.999,99.825
8787,2023-02-07 02:42:14,3.996,99.827
8788,2023-02-07 02:43:14,3.994,99.83
8789,2023-02-07 02:44:14,3.991,99.832
8790,2023-02-07 02:45:15,3.988,99.835
8791,2023-02-07 02:46:15,3.986,99.838
8792,2023-02-07 02:47:15,3.983,99.84
8793,2023-02-07 02:48:15,3.98,99.843
8794,2023-02-07 02:49:14,3.978,99.845
8795,2023-02-07 02:50:14,3.975,99.848
8796,2023-02-07 02:51:15,3.972,99.851
8797,2023-02-07 02:52:14,3.97,99.853
8798,2023-02-07 02:53:15,3.967,99.856
8799,2023-02-07 02:54:15,3.964,99.859
8800,2023-02-07 02:55:15,3.962,99.861
8801,2023-02-07 02:56:15,3.959,99.864
8802,2023-02-07 02:57:15,3.956,99.867
8803,2023-02-07 02:58:14,3.954,99.87
8804,2023-02-07 02:59:15,3.951,99.872
8805,2023-02-07 03:00:15,3.949,99.875
8806,2023-02-07 03:01:14,3.946,99.877
8807,2023-02-07 03:02:14,3.943,99.88
8808,2023-02-07 03:03:15,3.94,99.883
8809,2023-02-07 03:04:15,3.938,99.885
8810,2023-02-07 03:05:15,3.935,99.888
8811,2023-02-07 03:06:15,3.932,99.891
8812,2023-02-07 03:07:14,3.929,99.893
8813,2023-02-07 03:08:15,3.926,99.896
8814,2023-02-07 03:09:15,3.924,99.898
8815,2023-02-07 03:10:14,3.921,99.901
8816,2023-02-07 03:11:14,3.918,99.903
8817,2023-02-07 03:12:15,3.915,99.905
8818,2023-02-07 03:13:15,3.912,99.908
8819,2023-02-07 03:14:15,3.909,99.91
8820,2023-02-07 03:15:15,3.906,99.912
8821,2023-02-07 03:16:14,3.903,99.915
8822,2023-02-07 03:17:14,3.9,99.917
8823,2023-02-07 03:18:15,3.897,99.92
8824,2023-02-07 03:19:14,3.894,99.922
8825,2023-02-07 03:20:15,3.891,99.925
8826,2023-02-07 03:21:15,3.888,99.927
8827,2023-02-07 03:22:14,3.885,99.929
8828,2023-02-07 03:23:15,3.882,99.931
8829,2023-02-07 03:24:15,3.879,99.934
8830,2023-02-07 03:25:14,3.876,99.936
8831,2023-02-07 03:26:14,3.872,99.938
8832,2023-02-07 03:27:15,3.869,99.94
8833,2023-02-07 03:28:15,3.866,99.943
8834,2023-02-07 03:29:15,3.863,99.945
8835,2023-02-07 03:30:15,3.86,99.947
8836,2023-02-07 03:31:14,3.857,99.949
8837,2023-02-07 03:32:15,3.853,99.951
8838,2023-02-07 03:33:15,3.85,99.953
8839,2023-02-07 03:34:14,3.847,99.956
8840,2023-02-07 03:35:14,3.844,99.958
8841,2023-02-07 03:36:15,3.841,99.96
8842,2023-02-07 03:37:15,3.838,99.962
8843,2023-02-07 03:38:14,3.834,99.964
8844,2023-02-07 03:39:15,3.831,99.966
8845,2023-02-07 03:40:15,3.828,99.968
8846,2023-02-07 03:41:14,3.825,99.97
8847,2023-02-07 03:42:14,3.821,99.972
8848,2023-02-07 03:43:15,3.818,99.974
8849,2023-02-07 03:44:15,3.815,99.976
8850,2023-02-07 03:45:15,3.812,99.978
8851,2023-02-07 03:46:14,3.809,99.98
8852,2023-02-07 03:47:15,3.805,99.982
8853,2023-02-07 03:48:15,3.802,99.984
8854,2023-02-07 03:49:15,3.799,99.986
8855,2023-02-07 03:50:15,3.796,99.988
8856,2023-02-07 03:51:15,3.792,99.99
8857,2023-02-07 03:52:15,3.789,99.992
8858,2023-02-07 03:53:14,3.786,99.994
8859,2023-02-07 03:54:15,3.782,99.996
8860,2023-02-07 03:55:15,3.779,99.997
8861,2023-02-07 03:56:14,3.776,99.999
8862,2023-02-07 03:57:14,3.772,100.001
8863,2023-02-07 03:58:15,3.769,100.003
8864,2023-02-07 03:59:15,3.765,100.005
8865,2023-02-07 04:00:15,3.762,100.007
8866,2023-02-07 04:01:15,3.759,100.008
8867,2023-02-07 04:02:15,3.755,100.01
8868,2023-02-07 04:03:14,3.752,100.012
8869,2023-02-07 04:04:15,3.748,100.014
8870,2023-02-07 04:05:14,3.745,100.016
8871,2023-02-07 04:06:15,3.741,100.017
8872,2023-02-07 04:07:15,3.738,100.019
8873,2023-02-07 04:08:15,3.734,100.021
8874,2023-02-07 04:09:15,3.731,100.023
8875,2023-02-07 04:10:15,3.728,100.024
8876,2023-02-07 04:11:14,3.724,100.026
8877,2023-02-07 04:12:14,3.721,100.028
8878,2023-02-07 04:13:15,3.717,100.03
8879,2023-02-07 04:14:14,3.714,100.032
8880,2023-02-07 04:15:14,3.711,100.035
8881,2023-02-07 04:16:15,3.708,100.037
8882,2023-02-07 04:17:15,3.706,100.04
8883,2023-02-07 04:18:15,3.703,100.043
8884,2023-02-07 04:19:15,3.7,100.046
8885,2023-02-07 04:20:14,3.698,100.049
8886,2023-02-07 04:21:15,3.696,100.052
8887,2023-02-07 04:22:15,3.694,100.055
8888,2023-02-07 04:23:14,3.691,100.058
8889,2023-02-07 04:24:15,3.689,100.062
8890,2023-02-07 04:25:14,3.687,100.065
8891,2023-02-07 04:26:15,3.684,100.068
8892,2023-02-07 04:27:14,3.682,100.071
8893,2023-02-07 04:28:14,3.68,100.074
8894,2023-02-07 04:29:15,3.677,100.077
